[0m[ INFO] [1482515545.747864963]: Setting image node to image_obj[0m
[0m[ INFO] [1482515545.748571619]: Setting points node to /points_image[0m
image, 89.8721
points, 8.54325
image, 55.9685
image, 123.403
points, 21.5611
image, 87.615
points, 11.606
image, 54.821
image, 122.114
points, 22.1343
image, 90.6925
points, 10.7007
image, 53.5448
image, 119.85
points, 20.9265
image, 88.0065
points, 12.1603
image, 54.3377
image, 120.854
points, 18.9087
image, 89.2022
points, 8.49938
image, 55.5501
image, 121.668
points, 18.4691
image, 85.1288
points, 13.3584
image, 52.737
image, 119.64
points, 21.6446
image, 89.2227
points, 11.5855
image, 54.2054
image, 121.607
points, 17.9245
image, 84.595
points, 13.7506
image, 51.6188
image, 119.465
points, 20.4754
image, 89.0527
points, 14.3178
image, 49.319
image, 116.468
points, 19.8209
image, 90.8453
points, 9.76205
image, 52.1367
image, 118.79
points, 17.3845
image, 90.7311
points, 8.75616
image, 51.5423
image, 118.315
points, 19.6228
image, 93.1959
points, 9.85312
image, 49.6285
image, 116.647
points, 19.7771
image, 87.7371
points, 12.2116
image, 52.9273
image, 119.226
points, 17.3039
image, 91.5649
points, 7.84326
image, 52.1457
image, 118.62
points, 18.7571
image, 86.2439
points, 14.7519
image, 52.006
image, 118.094
points, 19.9587
image, 90.2727
points, 10.4623
image, 52.1193
image, 119.134
points, 19.413
image, 86.4794
points, 12.9783
image, 52.9234
image, 119.407
points, 19.269
image, 85.8765
points, 14.5094
image, 53.1111
image, 119.862
points, 19.5191
image, 86.7312
points, 12.949
image, 53.3857
image, 119.746
points, 19.6502
image, 86.2906
points, 13.4289
image, 53.6916
image, 120.105
points, 19.7785
image, 85.695
points, 14.39
image, 52.4614
image, 119.107
points, 19.0551
image, 85.938
points, 15.4328
image, 50.9684
image, 117.879
points, 17.668
image, 84.0735
points, 16.5737
image, 50.1316
image, 116.72
points, 14.3631
image, 80.3349
points, 18.8849
image, 48.4781
image, 115.418
points, 18.0271
image, 84.2285
points, 16.5255
image, 51.7607
image, 116.519
points, 16.4275
image, 82.953
points, 17.0274
image, 48.9829
image, 116.886
points, 16.6888
image, 83.308
points, 16.0744
image, 50.7519
image, 117.203
points, 16.9289
image, 83.8234
points, 16.6626
image, 49.7482
image, 115.854
points, 14.6286
image, 81.9225
points, 17.6916
image, 49.3279
image, 115.624
points, 15.3854
image, 87.8906
points, 12.9437
image, 48.7006
image, 115.394
points, 16.2256
image, 84.3489
points, 16.4642
image, 48.9738
image, 115.955
points, 16.5837
image, 83.5795
points, 16.201
image, 50.2899
image, 116.769
points, 16.5246
image, 82.4461
points, 16.4831
image, 50.6208
image, 117.109
points, 16.5842
image, 83.4541
points, 16.4206
image, 50.0934
image, 116.873
points, 16.5503
image, 83.0796
points, 16.5784
image, 50.3709
image, 116.936
points, 16.3572
image, 85.4998
points, 15.063
image, 48.9211
image, 115.28
points, 15.2328
image, 83.0677
points, 18.2986
image, 47.8897
image, 113.147
points, 14.3638
image, 85.0179
points, 16.9485
image, 46.7589
image, 112.869
points, 13.8772
image, 83.8935
points, 16.0973
image, 48.3181
image, 115.201
points, 15.4314
image, 83.5626
image, 148.939
points, 49.3188
image, 114.56
points, 13.5593
image, 85.6698
points, 15.7399
image, 50.7233
image, 112.381
points, 14.5574
image, 87.2636
points, 12.5804
image, 48.1913
image, 114.833
points, 13.0215
image, 83.2658
points, 15.6648
image, 47.1938
image, 114.201
points, 14.8304
image, 83.1788
points, 17.3953
image, 48.5246
image, 114.59
points, 14.4436
image, 81.7854
points, 17.92
image, 47.9498
image, 115.063
points, 14.6685
image, 86.2389
points, 14.2357
image, 47.7309
image, 112.978
points, 13.0816
image, 85.9869
points, 15.4626
image, 47.2229
image, 112.976
points, 14.3394
image, 85.7871
points, 13.9132
image, 48.1615
image, 114.67
points, 12.8901
image, 82.818
points, 15.7354
image, 51.9335
image, 113.424
points, 14.3197
image, 85.7093
points, 17.4897
image, 44.4348
image, 112.017
points, 13.104
image, 83.7801
points, 16.6502
image, 50.8852
image, 112.1
points, 11.0078
image, 79.5853
points, 18.043
image, 49.9585
image, 114.127
points, 13.8483
image, 83.7967
points, 18.7137
image, 45.0432
image, 111.382
points, 13.129
image, 83.1029
points, 17.8058
image, 44.6377
image, 111.673
points, 12.5055
image, 81.6228
points, 18.9576
image, 48.2159
image, 113.671
points, 14.4787
image, 82.8176
points, 18.5211
image, 44.3993
image, 111.827
points, 13
image, 84.8372
points, 15.4092
image, 45.2795
image, 111.295
points, 10.8206
image, 78.0461
points, 21.2009
image, 47.7695
image, 112.964
points, 13.2668
image, 78.9981
points, 23.4802
image, 45.7592
image, 110.699
points, 10.1266
image, 81.4269
points, 16.2811
image, 45.6686
image, 115.827
points, 14.945
image, 80.9436
points, 19.1309
image, 50.4234
image, 110.765
points, 11.3447
image, 81.6391
points, 18.5895
image, 48.9583
image, 112.031
points, 11.2932
image, 80.4951
points, 22.5804
image, 43.0679
image, 108.853
points, 12.2545
image, 79.0174
points, 20.7498
image, 43.9787
image, 114.035
points, 14.2407
image, 79.0067
points, 20.4313
image, 45.3644
image, 116.165
points, 15.0218
image, 80.4896
points, 18.0705
image, 46.5014
image, 113.119
points, 11.5612
image, 79.9346
points, 19.8956
image, 45.5787
image, 111.147
points, 10.5298
image, 80.3883
points, 19.7239
image, 45.0344
image, 110.24
points, 10.4265
image, 80.6823
points, 20.7131
image, 42.4559
image, 109.053
points, 9.65452
image, 76.6358
points, 24.0314
image, 44.9028
image, 109.452
points, 9.9349
image, 76.3628
points, 25.5671
image, 43.8061
image, 108.912
points, 10.735
image, 81.1684
points, 18.9171
image, 45.0697
image, 108.837
points, 8.9376
image, 76.8116
points, 23.2258
image, 47.5249
image, 109.022
points, 8.69155
image, 78.3432
points, 21.1294
image, 46.3667
image, 109.15
points, 8.6019
image, 78.0988
points, 22.212
image, 45.2545
image, 108.191
points, 8.59928
image, 80.1876
points, 19.9714
image, 43.7269
image, 108.628
points, 8.77047
image, 81.1534
image, 141.844
points, 41.3346
image, 107.859
points, 8.39615
image, 78.5749
points, 22.7098
image, 44.1663
image, 107.738
points, 7.97033
image, 75.861
points, 23.3488
image, 47.3332
image, 108.652
points, 8.10075
image, 77.3907
points, 22.3179
image, 42.2997
image, 110.085
points, 10.7412
image, 76.6859
points, 24.3261
image, 42.2466
image, 108.142
points, 8.58545
image, 78.614
points, 22.7556
image, 42.0532
image, 112.125
points, 9.5222
image, 75.1278
points, 25.4581
image, 40.3917
image, 106.744
points, 7.15518
image, 75.0551
points, 25.636
image, 39.9916
image, 104.068
points, 6.94346
image, 73.3938
points, 26.5324
image, 40.2994
image, 107.555
points, 7.45654
image, 72.8941
points, 26.9287
image, 40.3686
image, 106.771
points, 7.42769
image, 75.0031
points, 26.4418
image, 39.6447
image, 107.105
points, 6.87194
image, 72.8042
points, 27.1187
image, 40.091
image, 106.21
points, 6.74081
image, 73.2031
points, 27.4255
image, 38.9478
image, 106.122
points, 5.53703
image, 73.2231
points, 26.3696
image, 39.2337
image, 105.928
points, 5.87726
image, 72.0792
points, 27.874
image, 38.6589
image, 106.919
points, 5.87511
image, 72.8405
image, 138.539
points, 38.9707
image, 105.985
points, 4.68564
image, 72.6237
points, 26.9604
image, 37.9269
image, 105.828
points, 5.28455
image, 70.7703
image, 138.17
points, 37.0908
image, 105.012
points, 5.94711
image, 69.782
image, 136.458
points, 37.2448
image, 104.108
points, 4.61292
image, 71.0669
image, 138.369
points, 36.232
image, 102.617
points, 5.21421
image, 71.9349
image, 138.605
points, 37.1466
image, 102.887
points, 4.71807
image, 71.2996
points, 28.724
image, 38.4901
image, 106.106
points, 4.03428
image, 69.4237
points, 27.6961
image, 41.8668
image, 109.082
points, 5.39398
image, 71.8145
points, 28.2829
image, 38.805
image, 105.298
points, 5.98192
image, 69.6192
points, 30.0066
image, 37.9345
image, 106.316
points, 3.88193
image, 69.1648
points, 29.2785
image, 38.2695
image, 105.986
points, 6.4621
image, 72.247
points, 29.5763
image, 34.5829
image, 103.634
points, 3.83711
image, 70.0922
points, 29.7568
image, 36.3605
image, 105.044
points, 3.54719
image, 68.8338
points, 27.653
image, 37.8795
image, 105.116
points, 4.45247
image, 71.2936
points, 29.6307
image, 36.2866
image, 104.145
points, 4.50683
image, 70.137
image, 137.434
points, 35.8903
image, 103.396
points, 4.14276
image, 70.5779
points, 30.1518
image, 36.3345
image, 103.53
points, 2.69675
image, 68.1751
image, 135.023
points, 36.5436
image, 104.419
points, 3.47924
image, 69.2956
points, 29.7792
image, 36.0944
image, 105.69
points, 4.40621
image, 68.2671
image, 134.464
points, 33.6437
image, 101.934
points, 3.33261
image, 68.7847
points, 30.865
image, 35.5768
image, 104.195
points, 4.40049
image, 70.1926
image, 136.865
points, 34.9498
image, 103.646
points, 3.63564
image, 67.8096
points, 31.3709
image, 35.3076
image, 103.388
points, 3.7868
image, 68.9197
points, 30.8454
image, 37.0867
image, 103.312
points, 3.6881
image, 68.7747
points, 31.2617
image, 35.2466
image, 106.823
points, 3.5708
image, 65.794
points, 31.9483
image, 35.4936
image, 104.756
points, 3.4039
image, 67.9548
points, 31.3179
image, 35.9757
image, 103.825
points, 3.18027
image, 67.6284
image, 134.321
points, 34.6551
image, 104.6
points, 3.22986
image, 67.2629
points, 31.2037
image, 34.4918
image, 103.698
points, 2.66242
image, 67.7593
points, 31.2505
image, 34.8566
image, 104.074
points, 3.30544
image, 67.1988
points, 31.5452
image, 34.8251
image, 102.745
points, 1.25575
image, 67.5306
points, 31.9383
image, 34.6298
image, 102.498
points, 1.43743
image, 66.133
points, 33.4339
image, 33.4496
image, 103.6
points, 1.74117
image, 65.3479
image, 132.82
points, 34.0989
image, 102.548
points, 1.25051
image, 64.6548
image, 130.597
points, 33.2098
image, 104.948
points, 1.43027
image, 63.2646
image, 130.571
points, 34.3864
image, 104.41
points, 3.49975
image, 66.5171
image, 132.911
points, 32.6929
image, 103.732
points, 1.85013
image, 64.7452
image, 130.08
points, 33.1979
image, 104.44
points, 1.04547
image, 65.2883
image, 130.954
points, 33.1635
image, 101.814
points, 2.88939
image, 62.3477
image, 128.39
points, 32.5177
image, 101.516
points, 3.05796
image, 60.0932
image, 128.2
points, 32.954
image, 100.303
points, 3.02887
image, 65.4416
image, 129.03
points, 32.0766
image, 101.052
points, 2.42352
image, 61.6364
points, 34.1971
image, 32.5506
image, 102.234
points, 3.26443
image, 60.9074
image, 127.042
points, 31.615
image, 102.553
points, 1.4534
image, 65.4578
image, 131.091
points, 32.2702
image, 99.9479
points, 2.03276
image, 64.9652
image, 129.616
points, 30.0467
image, 98.2695
points, 3.15714
image, 62.7856
points, 34.9913
image, 30.9172
image, 99.191
points, 2.44403
image, 63.1702
points, 34.5812
image, 32.3057
image, 99.788
points, 3.31712
image, 60.8177
points, 36.1202
image, 31.5046
image, 97.976
points, 2.97546
image, 63.5514
image, 130.687
points, 31.5385
image, 98.2807
points, 2.98929
image, 62.4971
image, 130.3
points, 32.0716
image, 97.7976
points, 1.96719
image, 64.6577
points, 36.2267
image, 31.3668
image, 97.8847
points, 3.56412
image, 63.0751
points, 35.2776
image, 30.9687
image, 97.9064
points, 3.24798
image, 63.2563
image, 130.077
points, 30.6361
image, 97.0807
points, 6.59347
image, 60.2789
image, 127.642
points, 29.3999
image, 96.5347
points, 5.05781
image, 61.2514
image, 128.325
points, 29.9563
image, 96.3728
points, 4.5085
image, 61.461
image, 128.787
points, 31.1406
image, 98.8588
points, 3.85761
image, 62.212
image, 127.548
points, 28.7571
image, 96.3204
points, 3.72219
image, 61.5141
image, 129.516
points, 29.4521
image, 96.8471
points, 6.09732
image, 59.9091
image, 126.413
points, 28.6331
image, 95.3646
points, 4.85659
image, 63.4046
image, 129.098
points, 29.4497
image, 95.4108
points, 5.52654
image, 61.2221
points, 37.1912
image, 30.1261
image, 96.144
points, 4.65918
image, 61.6262
image, 127.612
points, 27.8542
image, 95.7763
points, 4.29273
image, 61.3019
image, 129.164
points, 28.4989
image, 94.3222
points, 16.3686
image, 50.8115
image, 117.442
points, 23.9413
image, 89.8573
points, 5.7373
image, 60.3228
image, 127.171
points, 27.6113
image, 95.1333
points, 6.78897
image, 58.857
image, 126.172
points, 27.3428
image, 94.3472
points, 5.51033
image, 60.8954
image, 127.447
points, 27.6563
image, 94.7132
points, 5.34248
image, 62.9504
image, 126.908
points, 24.8685
image, 97.7101
points, 8.6534
image, 56.7861
image, 121.203
points, 26.0572
image, 96.4413
points, 5.2197
image, 59.0651
image, 122.87
points, 27.5638
image, 94.2144
points, 6.38366
image, 64.0852
image, 129.764
points, 30.2207
image, 94.4643
points, 13.6166
image, 58.4757
image, 120.322
points, 27.7238
image, 97.7373
points, 5.86295
image, 56.5042
image, 126.746
points, 23.0289
image, 86.4906
points, 7.37262
image, 61.2609
image, 126.057
points, 26.8068
image, 95.7959
points, 11.2214
image, 51.791
image, 120.917
points, 26.9363
image, 91.7318
points, 7.09867
image, 65.9134
image, 130.671
points, 31.3058
image, 93.653
points, 7.54619
image, 59.9785
image, 126.24
points, 26.0434
image, 92.4623
points, 7.02786
image, 66.2162
image, 126.074
points, 25.8219
image, 91.9044
points, 7.5562
image, 66.6921
image, 126.569
points, 26.207
image, 92.3126
points, 8.78716
image, 61.0816
image, 125.198
points, 25.8582
image, 92.2697
points, 8.85963
image, 62.9992
image, 130.426
points, 32.0117
image, 99.0918
points, 9.60851
image, 58.3565
image, 119.689
points, 28.9834
image, 99.5591
points, 6.54554
image, 53.0298
image, 119.82
points, 14.8904
image, 83.4861
points, 9.56821
image, 61.9593
image, 122.277
points, 20.8244
image, 94.806
points, 8.23069
image, 50.9107
image, 118.842
points, 16.3462
image, 85.4933
points, 8.07738
image, 55.2166
image, 122.364
points, 24.6429
image, 91.5534
points, 14.2696
image, 52.4342
image, 120.285
points, 21.3068
image, 90.9653
points, 8.03709
image, 57.9362
image, 122.084
points, 20.2169
image, 87.0225
points, 9.14145
image, 58.8653
image, 125.258
points, 23.3762
image, 87.7254
points, 10.9258
image, 55.4562
image, 123.073
points, 24.7912
image, 90.9202
points, 8.61645
image, 57.6327
image, 124.662
points, 24.596
image, 91.2158
points, 10.231
image, 56.2389
image, 124.417
points, 24.9329
image, 90.343
points, 9.56559
image, 57.2467
image, 124.323
points, 24.7331
image, 91.2802
points, 9.12023
image, 57.4386
image, 123.648
points, 22.7339
image, 89.9734
points, 9.93061
image, 56.7837
image, 123.271
points, 22.9897
image, 90.1511
points, 9.33719
image, 56.2766
image, 123.382
points, 22.5012
image, 89.184
points, 11.9638
image, 55.352
image, 121.809
points, 21.1711
image, 86.7062
points, 12.5387
image, 55.1891
image, 122.205
points, 22.4664
image, 87.9292
points, 13.2284
image, 54.0209
image, 120.907
points, 20.8306
image, 86.1607
points, 12.1207
image, 55.6812
image, 122.753
points, 20.9322
image, 86.4716
points, 13.9656
image, 52.9246
image, 119.065
points, 20.107
image, 86.7734
points, 14.5094
image, 53.1297
image, 119.234
points, 19.2254
image, 85.8674
points, 13.1197
image, 52.7496
image, 120.277
points, 20.6604
image, 87.419
points, 12.8078
image, 53.9117
image, 119.48
points, 19.3756
image, 87.3682
points, 13.9492
image, 53.3228
image, 119.359
points, 19.1052
image, 86.0505
points, 13.0467
image, 52.5398
image, 122.074
points, 21.9471
image, 87.4178
points, 12.5501
image, 54.3032
image, 120.763
points, 20.9444
image, 88.3572
points, 13.9201
image, 51.8601
image, 120.041
points, 21.7614
image, 86.9472
points, 13.6936
image, 52.7902
image, 119.32
points, 20.0202
image, 87.3342
points, 13.8221
image, 52.5103
image, 120.159
points, 20.6006
image, 86.2842
points, 13.9325
image, 52.7446
image, 119.994
points, 21.3451
image, 87.1687
points, 13.7455
image, 52.0334
image, 120.29
points, 17.7462
image, 84.2845
points, 13.7711
image, 53.5772
image, 119.569
points, 19.6593
image, 85.7337
points, 14.0185
image, 53.0267
image, 119.637
points, 20.0865
image, 86.158
points, 14.1594
image, 53.1127
image, 121.918
points, 19.593
image, 84.8818
points, 14.6403
image, 51.5683
image, 117.543
points, 17.6826
image, 84.5063
points, 13.0506
image, 54.0776
image, 119.571
points, 15.8398
image, 84.2006
points, 14.6224
image, 51.1045
image, 117.411
points, 17.6377
image, 83.9489
points, 14.7038
image, 52.7031
image, 119.255
points, 18.1925
image, 84.6074
points, 14.7543
image, 51.8451
image, 119.592
points, 18.4846
image, 84.2633
image, 151.141
points, 52.5432
image, 117.82
points, 16.2926
image, 84.7504
points, 13.9992
image, 51.9066
image, 118.386
points, 17.1547
image, 84.6808
points, 14.7486
image, 51.533
image, 118.014
points, 17.019
image, 83.9181
points, 16.1641
image, 49.7921
image, 116.968
points, 17.2181
image, 83.9698
points, 15.485
image, 51.1818
image, 118.089
points, 17.7557
image, 84.2235
points, 15.4326
image, 52.1822
image, 117.401
points, 16.9694
image, 84.8331
points, 15.002
image, 51.3115
image, 117.363
points, 16.6285
image, 83.2429
points, 15.9175
image, 51.445
image, 117.926
points, 17.5364
image, 84.2433
points, 16.0563
image, 49.3889
image, 117.351
points, 14.7591
image, 81.1591
points, 16.7494
image, 48.6939
image, 116.205
points, 16.1438
image, 83.5509
points, 16.552
image, 48.97
image, 116.383
points, 15.8799
image, 83.2934
points, 17.1549
image, 48.2442
image, 116.247
points, 16.1915
image, 83.2984
points, 15.6918
image, 48.8913
image, 117.209
points, 16.6259
image, 82.5069
points, 16.8428
image, 48.9464
image, 117.055
points, 16.0108
image, 82.3312
points, 17.8509
image, 47.5743
image, 115.706
points, 14.4417
image, 80.0328
points, 19.1081
image, 47.5497
image, 115.308
points, 14.2527
image, 79.8802
points, 19.7561
image, 46.3097
image, 114.112
points, 14.1308
image, 80.4639
points, 19.0244
image, 47.4002
image, 114.144
points, 14.5426
image, 81.928
points, 18.2438
image, 47.2734
image, 114.892
points, 12.6326
image, 79.1636
points, 19.4447
image, 45.6867
image, 113.267
points, 14.0095
image, 81.0947
points, 20.1919
image, 45.4333
image, 113.954
points, 15.126
image, 80.9522
points, 19.7043
image, 48.0657
image, 114.193
points, 14.0407
image, 80.7712
points, 17.9951
image, 48.5041
image, 115.478
points, 14.5826
image, 80.677
points, 18.8422
image, 47.9238
image, 114.525
points, 13.4356
image, 80.8773
points, 17.7667
image, 48.2402
image, 115.551
points, 15.4874
image, 80.6582
points, 19.9025
image, 47.0433
image, 113.246
points, 13.3078
image, 80.7936
points, 19.8603
image, 47.7114
image, 113.106
points, 12.2373
image, 79.89
points, 19.4883
image, 47.2207
image, 112.544
points, 13.0618
image, 80.5988
points, 20.3958
image, 46.7896
image, 113.948
points, 13.1872
image, 79.592
points, 21.1482
image, 43.8859
image, 111.528
points, 11.447
image, 78.2003
image, 143.758
points, 44.9648
image, 112.802
points, 12.4085
image, 79.5276
points, 20.8302
image, 45.3873
image, 112.784
points, 11.8163
image, 77.0683
points, 21.8642
image, 46.3283
image, 113.814
points, 11.7612
image, 77.0376
points, 22.037
image, 42.8569
image, 112.042
points, 10.8948
image, 76.436
points, 24.555
image, 42.3181
image, 111.581
points, 9.03559
image, 72.7561
points, 22.2349
image, 50.3545
image, 113.374
points, 10.8173
image, 75.6333
points, 28.3315
image, 42.5758
image, 108.695
points, 15.811
image, 83.4587
points, 17.6284
image, 45.9905
image, 116.379
points, 17.4959
image, 78.5227
points, 24.2882
image, 44.7721
image, 114.707
points, 16.469
image, 78.2044
points, 21.1236
image, 51.5664
image, 115.899
points, 15.5795
image, 78.0418
points, 21.8718
image, 47.4875
image, 113.485
points, 10.1399
image, 75.1035
points, 26.3038
image, 39.8326
image, 107.063
points, 11.0166
image, 77.4484
image, 143.817
points, 37.0431
image, 104.992
points, 12.6634
image, 77.8105
image, 147.666
points, 36.6797
image, 100.849
points, 4.14777
image, 70.1098
points, 26.8431
image, 43.8023
image, 109.139
points, 4.73833
image, 68.5275
image, 137.799
points, 40.7639
image, 108.792
points, 5.89037
image, 68.7277
points, 23.1409
image, 45.1782
image, 112.743
points, 5.56087
image, 69.9928
points, 25.3148
image, 42.4912
image, 110.158
points, 9.66644
image, 77.6691
points, 19.7785
image, 49.7832
image, 113.04
points, 7.32589
image, 71.5759
points, 26.3908
image, 41.7387
image, 107.749
points, 9.66263
image, 74.4495
points, 28.558
image, 41.3492
image, 106.998
points, 9.36937
image, 74.6541
points, 24.8549
image, 45.7697
image, 109.841
points, 8.76188
image, 75.1345
points, 23.8297
image, 42.6996
image, 109.548
points, 4.18353
image, 71.2967
points, 28.8937
image, 39.897
image, 108.893
points, 4.26006
image, 65.2564
points, 27.5705
image, 40.4773
image, 113.26
points, 4.04716
image, 65.527
points, 24.5342
image, 39.984
image, 111.554
points, 5.4338
image, 67.5304
points, 23.581
image, 43.056
image, 110.245
points, 9.99331
image, 75.8729
image, 143.474
points, 36.8524
image, 104.242
points, 4.64034
image, 69.3614
image, 138.014
points, 34.5898
image, 103.104
points, 5.37109
image, 68.3656
image, 135.779
points, 31.9505
image, 103.679
points, 4.8933
image, 67.9679
points, 27.5803
image, 40.5347
image, 103.994
points, 8.26788
image, 74.7564
image, 145.109
points, 40.8995
image, 109.553
points, 1.99914
image, 63.3738
points, 28.0726
image, 41.4767
image, 104.329
points, 7.77555
image, 74.1689
points, 25.6133
image, 41.9071
image, 111.6
points, 11.7438
image, 75.1591
points, 25.485
image, 43.8879
image, 108.62
points, 6.37531
image, 72.3708
points, 25.0955
image, 42.6168
image, 108.398
points, 7.64608
image, 72.7997
image, 142.586
points, 33.2975
image, 99.422
points, 4.65631
image, 69.5875
points, 28.3346
image, 39.5949
image, 105.583
points, 6.09088
image, 71.6653
image, 138.927
points, 31.3969
image, 99.8623
points, 0.959873
image, 65.5322
image, 132.095
points, 36.6979
image, 110.376
points, 1.74093
image, 62.4301
image, 128.322
points, 34.9643
image, 107.964
points, 12.4536
image, 73.2424
points, 26.9866
image, 40.5684
image, 107.37
points, 7.37786
image, 73.1947
points, 27.1227
image, 43.5395
image, 109.168
points, 6.82712
image, 70.1833
image, 138.459
points, 39.4471
image, 109.995
points, 1.66512
image, 62.151
image, 134.086
points, 43.082
image, 107.192
points, 5.3103
image, 70.6623
image, 137.722
points, 37.4885
image, 105.972
points, 5.97191
points, 93.9455
points, 191.613
points, 291.499
points, 391.837
points, 492.869
points, 592.16
points, 691.494
points, 797.293
points, 892.855
points, 995.925
points, 1092.95
points, 1201.63
points, 1297.27
points, 1392.57
points, 1494.47
points, 1593.45
points, 1692.45
points, 1796.75
points, 1895.37
points, 1992.94
points, 2097.28
points, 2198.37
points, 2295.08
points, 2396.57
points, 2494.59
points, 2595.41
points, 2696.25
points, 2797.11
points, 2895.77
points, 2995.7
points, 3095.26
points, 3195.41
points, 3295.81
points, 3396.31
points, 3495.91
points, 3597.56
points, 3695.54
points, 3796.28
points, 3895.87
points, 3996.06
points, 4096.19
points, 4196.83
points, 4295.98
points, 4395.26
points, 4497.91
points, 4596.99
points, 4697.83
points, 4799.18
points, 4897.38
points, 4999.71
points, 5097.12
points, 5200.6
points, 5296.7
points, 5399.68
points, 5497.12
points, 5600.07
points, 5699.22
points, 5800.6
points, 5897.2
points, 6000.25
points, 6100.33
points, 6202.21
points, 6298.83
points, 6401.56
points, 6499.71
points, 6601.46
points, 6697.69
points, 6801.79
points, 6898.48
points, 7004.06
points, 7101.57
points, 7201.89
points, 7302.84
points, 7403.3
points, 7498.93
points, 7602.86
points, 7699.92
points, 7802.13
points, 7900.32
points, 8003.92
points, 8100.19
points, 8202.18
points, 8300.87
points, 8401.89
points, 8500.35
points, 8601.38
points, 8700.16
points, 8803.08
points, 8900.53
points, 9003.15
points, 9101.89
points, 9202.65
points, 9302.08
points, 9404.05
points, 9501.83
points, 9603.09
points, 9700.28
points, 9803.59
points, 9902.57
points, 10003.4
points, 10102
points, 10203
points, 10301.4
points, 10402.3
points, 10502.8
points, 10604.2
points, 10703.1
points, 10804.7
points, 10902.2
points, 11004.2
points, 11102.8
points, 11203.5
points, 11303.5
points, 11405.1
points, 11503.7
image, 11439.6
points, 11541.2
image, 6.66451
image, 59.8054
image, 125.448
points, 26.0768
image, 93.8382
points, 5.78737
image, 60.1785
image, 125.827
points, 25.2259
image, 96.1182
points, 6.76131
image, 56.6139
image, 124.316
points, 27.6685
image, 94.6472
points, 12.2075
image, 53.3979
image, 120.034
points, 26.5796
image, 93.0209
points, 8.20804
image, 57.1063
image, 123.94
points, 23.0234
image, 91.3925
points, 10.8199
image, 54.7709
image, 120.868
points, 20.5553
image, 87.1899
points, 8.95953
image, 58.3029
image, 124.357
points, 23.4177
image, 92.0022
points, 9.25136
image, 55.9251
image, 123.401
points, 19.0852
image, 88.3794
points, 12.2371
image, 50.8161
image, 118.837
points, 24.6081
image, 91.042
points, 7.04503
image, 59.1307
image, 125.643
points, 24.5051
image, 95.5441
points, 11.0669
image, 51.8174
image, 119.359
points, 23.761
image, 89.9632
points, 14.9729
image, 50.7627
image, 117.539
points, 24.147
image, 90.7471
points, 6.83355
image, 59.9554
image, 126.629
points, 25.1155
image, 96.2291
points, 7.14016
image, 54.801
image, 122.195
points, 18.0345
image, 86.2417
points, 10.874
image, 53.9014
image, 120.503
points, 24.2116
image, 91.3122
points, 10.2096
image, 55.6262
image, 122.547
points, 17.7233
image, 87.0838
points, 10.8445
image, 52.8691
image, 119.514
points, 25.7022
image, 93.1892
points, 7.29561
image, 59.4923
image, 125.734
points, 23.9458
image, 96.7453
points, 15.6474
image, 45.0337
image, 110.916
points, 24.4172
image, 92.6433
points, 12.3122
image, 52.8979
image, 118.721
points, 24.41
image, 91.2364
points, 10.5722
image, 56.7517
image, 124.308
points, 14.0283
image, 80.5993
points, 10.0965
image, 59.2554
image, 122.599
points, 14.3425
image, 81.8086
image, 148.111
points, 54.5259
image, 120.786
points, 14.1952
image, 81.1129
points, 14.6742
image, 51.2869
image, 118.733
points, 22.1059
image, 88.5684
points, 10.8049
image, 55.706
image, 122.868
points, 21.0617
image, 88.0933
points, 10.7396
image, 56.2298
image, 122.124
points, 21.1732
image, 88.4631
points, 10.277
image, 58.8295
image, 122.881
points, 22.3527
image, 88.3825
points, 11.2035
image, 58.6684
image, 122.606
points, 21.7719
image, 88.8786
points, 12.9459
image, 52.191
image, 119.01
points, 22.892
image, 91.0807
points, 10.1919
image, 56.0906
image, 123.182
points, 21.7586
image, 90.5445
points, 11.9312
image, 52.6252
image, 118.993
points, 17.5505
image, 90.0276
points, 8.50081
image, 52.1536
image, 118.827
points, 22.7427
image, 89.7877
points, 11.4474
image, 54.0538
image, 121.292
points, 22.4051
image, 90.7559
image, 155.607
points, 54.826
image, 121.487
points, 22.7501
image, 89.4704
points, 11.2062
image, 54.4746
image, 121.593
points, 21.6329
image, 89.5064
points, 11.5335
image, 54.332
image, 121.943
points, 15.506
image, 82.5019
points, 15.9471
image, 50.9045
image, 116.578
points, 16.5792
image, 82.8731
points, 15.1017
image, 55.4645
image, 117.093
points, 18.666
image, 87.3277
points, 19.0632
image, 46.1357
image, 113.182
points, 20.9627
image, 87.8963
points, 13.3808
image, 53.9546
image, 119.407
points, 14.7438
image, 87.6451
points, 10.0007
image, 57.7765
image, 117.658
points, 15.5461
image, 82.552
points, 12.773
image, 53.3574
image, 120.485
points, 16.2127
image, 87.0743
points, 9.47976
image, 53.2651
image, 121.204
points, 17.0894
image, 86.2689
points, 13.737
image, 48.3377
image, 115.812
points, 17.5378
image, 84.0399
points, 12.5494
image, 53.7391
image, 120.322
points, 19.8197
image, 88.0299
points, 15.7881
image, 49.206
image, 117.464
points, 17.3323
image, 87.9104
points, 12.7676
image, 48.9476
image, 115.554
points, 18.9528
image, 86.2834
points, 17.3306
image, 49.7212
image, 115.984
points, 16.2587
image, 88.5072
points, 12.8403
image, 48.2376
image, 114.831
points, 14.8432
image, 81.1779
points, 14.6286
image, 50.9524
image, 118.208
